194502;1.66;5.62;16.88;6.71;15.4;3.01;6.51;4.4;8.19;4.16;2.42;8.17;5.6;5.3;7.07;7.56;3.96;7.24;9.06;6.5;5.48;7.81;8.05;2.87;4.75;8.55;2.82;4.09;6.11;NaN;NaN;NaN;5.25;4.51;7.43;6.31;NaN;-1.35
194503;0.42;-6.27;-9.19;-1.18;-13.89;-2.85;-3.51;-3.94;-4.2;-4.5;-3.17;-5.5;-8.6;-3.45;-5.11;-7.92;-2.54;-2.62;-5.44;-6.54;-4.96;-4.08;-6.01;-1.84;-5.65;-2.96;0.09;-10.85;-3.09;NaN;NaN;NaN;-5.21;-1.21;-3.88;-3.71;NaN;-1.37
194504;7.68;5.74;7.74;7.52;11.91;6.48;7.82;8.56;11.94;11.03;12.18;6.45;15.4;7.47;6.88;9.7;2.83;6.9;9.47;9.56;9.56;9.08;10.14;5.21;10.42;10.72;2.34;12.64;10.1;NaN;NaN;NaN;5.54;7.25;6.17;3.84;NaN;2.78
194505;1.72;1.96;-3.48;5.04;-1.35;2.06;2.42;4.37;3.86;-0.89;-2.26;7.16;3.96;0.97;-0.88;-0.8;4.71;1.64;-0.47;3.37;2.08;1.84;0.69;-0.58;1.42;3.43;3.78;2.86;1.89;NaN;NaN;NaN;5.43;6.32;0.9;7.68;NaN;4.05
194506;0.07;3.88;-0.8;-2.37;12.05;0.52;0.35;4.79;-1.72;1.05;-3.45;-1.2;7.48;-2.68;-0.55;-0.86;1.66;-1.23;2.13;-3.35;-0.86;-2.33;0.35;-0.46;-3.23;5.81;2.63;1.68;5.16;NaN;NaN;NaN;6.94;-3.53;3.62;-0.48;NaN;-3.31
194507;3.34;-5.65;-3.22;0.69;-3.94;-2.04;-0.19;-4.64;-2.01;0.12;-1.97;-3.78;-2.17;-2.35;-3.25;-6.3;0.03;-3.36;-2.38;-0.96;-3.09;-1.27;-1.85;-3.94;-5.4;-6.52;2.29;-4.03;-0.33;NaN;NaN;NaN;-1.21;-0.04;-3.31;-3.91;NaN;-2.74
194508;4.3;2.16;-0.21;0.8;7.42;6.31;10.73;13.67;16.72;11.62;12.95;10.54;12.42;9.25;2.36;15.54;-0.51;11.14;6.73;11.21;8.33;10.85;8.72;6.66;15.63;0;1.62;8.74;1.03;NaN;NaN;NaN;7.76;8.27;8.99;8.23;NaN;-2.11
194509;1.02;6.73;3.49;4.16;14.31;8.57;1.26;8.55;2.86;8.67;2.97;8.52;11.78;6.15;1.85;3.08;4.2;6.87;8.02;5.06;4.22;2.2;2.9;8.77;7.7;6.87;1.85;4.73;6.59;NaN;NaN;NaN;2.91;5.76;1.84;9.61;NaN;2.16
194510;4.78;4.19;17.61;15.45;4.64;9.61;0.33;1.57;4.99;5.45;-3.2;9.87;10.84;1.07;5.95;4.16;7.6;-0.13;4.8;-1.56;3.22;-1.93;0.95;8.68;1.93;4.33;2.36;1.89;6.18;NaN;NaN;NaN;3.97;6.08;7.31;11.68;NaN;-0.18
194511;-0.62;16.41;14.46;0.14;28.59;3.55;3;12.66;6.72;1.33;14.07;5.92;2.22;3.67;8.2;2.24;2.48;2.6;6.79;4.97;6.5;2.46;3.22;2.23;1.23;8.49;3.21;12.89;4.81;NaN;NaN;NaN;8.95;6.76;4.85;17.42;NaN;5.82
194512;0.08;-3.34;-2.58;-1.46;-5.93;2.34;-1.91;3.62;3.28;3.33;0.21;3.82;-0.3;2.22;-0.18;-1.41;-0.63;1.29;0.45;-0.34;0.83;2.81;2.89;4.49;1.53;-1.28;0.57;-4.37;-1;NaN;NaN;NaN;2.44;3.51;4.55;6.15;NaN;0.68
194601;2.83;8.27;1.57;5.26;15.06;4.88;0.6;8.84;16.48;5.75;9.24;3.21;8.01;5.6;-0.21;10.77;13.33;8.85;13.47;5.6;5.24;6.16;7.18;9.01;5.88;6.16;1.92;1.51;10.84;NaN;NaN;NaN;15.26;10.8;7.78;13.59;NaN;-2.7
194602;-3.09;-4.68;-9.84;-2.07;-12.36;-4.26;-5.2;-6.18;-9.21;-6.09;-11.88;-4.94;-6.1;-4.73;-4.52;-8.28;-8.07;-4.43;-7.57;-2.47;-6.72;-7.81;-8.64;-9.11;-6.15;-7.08;-2.74;-7.25;-5.73;NaN;NaN;NaN;-6.81;-4.1;-7.57;-0.21;NaN;-1.39
194603;14.39;-2.28;17.28;4.22;3.34;4.99;8.57;7.98;11.96;12.5;10.82;12.46;4.91;8.2;10.94;14.81;3.65;7.51;3.54;2.69;5.02;-0.55;0.78;10.16;7.94;3.86;1.12;3.86;6.27;NaN;NaN;NaN;6.2;11.75;5.61;12.55;NaN;2.82
194604;13.69;3.93;3.82;5.53;8.15;1.54;3.89;8.73;3.92;9.41;5.59;9.36;15.37;7.06;8.98;2.37;5.19;4.48;3.91;4.31;4.95;-0.93;0.57;5.83;5.54;-0.33;1.71;-4.77;4.34;NaN;NaN;NaN;4.64;7.27;0.96;9.3;NaN;8.22
194605;3.25;1.41;8.18;8.5;-2.78;2.47;3.29;9.48;11.06;3.89;8.37;3.57;0.77;3.96;3.52;-1.26;6.93;5.18;6.74;5.68;7.11;5.88;4.94;2.44;5.13;5.09;2.96;-4.88;3.04;NaN;NaN;NaN;7.1;1.59;3.93;-4.06;NaN;1.9
194606;6.66;-6.73;-7.52;-1.92;-7.57;-3.27;-4.75;-4.98;-8.28;-3.23;-7.51;-4.36;-9.12;-3.36;-2.98;-6.48;-6.31;-5.38;-2.33;-2.76;-4.3;-5.11;-5.82;-8.05;-7.59;-2.7;0.39;-5.55;-2.8;NaN;NaN;NaN;-1.59;-8.04;-2.71;-4.36;NaN;-3.8
194607;-3.59;-4.42;1.6;-6.3;-1.72;0.2;-0.76;-4.13;-2.14;-3.83;-5.68;-1.81;-5.09;-2.35;-0.12;-1.02;-1.7;-4.74;-2.62;-6;-4.43;-3.84;-4.65;-4.09;-3.03;-5.75;-0.02;-3.96;-3.63;NaN;NaN;NaN;-2.86;-3.02;-4.47;-1.25;NaN;-1.97
194608;0.06;-8.28;-9.59;-0.9;-11.89;-5.39;-3.97;-7.74;-8.44;-6.72;-9.67;-5.07;-11.56;-5.68;-5.51;-5.07;-7.57;-5.93;-7.54;-6.81;-8.72;-8.13;-9.31;-1.92;-5.82;-7.02;-7.11;0.76;-5.35;NaN;NaN;NaN;-7.2;-4.67;-6.58;-5.79;NaN;2.68
194609;-8.33;-9.05;-12.62;-7.04;-10.6;-10.35;-11.17;-12.49;-12.92;-6.69;-13.89;-10.03;-12.08;-8.43;-7.84;-10.24;-11.01;-7.51;-11.98;-12.34;-11.04;-10.97;-14.18;-8.62;-12.82;-16.47;-4.63;-12.13;-8.97;NaN;NaN;NaN;-7.58;-6.8;-13.51;-12.57;NaN;-7.19
194610;-0.64;-0.21;-3.59;4.22;3.71;-0.37;4.69;-5.85;-1.48;-4;-2.27;-1.05;-0.84;-2.87;-0.58;-2.85;7.02;-0.77;1.45;-1.98;-2.71;-4.1;-3.56;-1.34;-1.92;0.19;-5.14;-4.75;1.43;NaN;NaN;NaN;-2.08;-2.25;-1.48;-3.39;NaN;-0.35
194611;0.58;1.36;4.08;0.55;0.24;-1.84;0.54;-1.04;-0.12;7.26;4.01;5.15;-1.95;2.93;0.47;-4.09;-3.98;1.48;2.14;2.42;-1.01;-4.98;-1.63;5.81;1.21;-0.75;1.83;-0.54;0.8;NaN;NaN;NaN;-2.78;-5.05;0.05;0.96;NaN;3.46
194612;12;0.15;5.62;0.31;-1.71;3.01;4.22;5.82;0.26;21.43;9.05;10.61;3.82;7.23;4.37;5.39;-3.16;9.76;5.09;4.85;6.61;4.78;5.68;4.46;9.27;2.21;3.75;5.9;6.09;NaN;NaN;NaN;1.88;4.22;8.22;-1.23;NaN;6.29
194701;-8.42;4.51;3.22;0.34;4.42;-0.22;1.97;3.38;2.29;-4.8;-2.06;-4.03;1.18;-1.48;-0.84;2.42;7.64;1;1.01;3.83;3.67;7.34;10.02;-0.1;3.04;0.17;0.98;4.91;-0.14;NaN;NaN;NaN;-0.38;0.75;2.27;-3.13;NaN;0
194702;5.54;1.75;2.48;1.43;-0.89;0.2;-4.8;3.88;2.61;-5.99;-3.37;1.61;-1.57;-0.88;-2.91;1.93;-2.14;-4.61;-0.91;-0.35;-1.38;-2.83;1.16;1.97;-1.53;-0.58;-2.01;-5.1;-0.9;NaN;NaN;NaN;-1.25;-0.34;-2.79;-4.94;NaN;-0.66
194703;1.65;-1.49;5.35;-2.89;-3.35;-2.14;-2.73;-6.67;-1.08;-3.09;-1.46;-3.39;-2.63;-0.81;2.14;-4.01;1.04;-2.58;-1.73;-3.82;-0.17;-4.12;-2.67;1.59;-1.71;-3.61;-2.02;-11.83;-2.79;NaN;NaN;NaN;-2.7;-2.19;-2.48;-3.66;NaN;-7.28
194704;-3.2;-4.74;0.41;-4.72;-13.83;-6.18;-8.32;-8.5;-9.8;-5.84;-11.62;-5.63;-11.33;-4.36;-0.39;-10.5;-3.97;-5.05;-6.56;-5.76;-7.79;-5.14;-4.73;-4.53;-8.92;-6.27;-0.19;-2.82;-3.75;NaN;NaN;NaN;-5.44;-8.12;-6.46;-7.51;NaN;1.79
194705;-1.62;-2.91;-2.78;0.58;-6.72;-0.93;3.6;-2.92;-4.95;-4.4;-10.05;-1.26;-6.35;-0.72;2.83;-9.18;-4.13;-2.8;-2.44;-4.01;-0.75;0.2;-2.52;-3.49;-3.83;-3.16;-1.13;1.69;-2.48;NaN;NaN;NaN;-3.81;-0.16;-0.94;1.4;NaN;-0.77
194706;12.18;-0.17;8.2;8.71;5.69;5.52;5.6;9.42;10.27;6.61;8.16;8.48;7.76;6.84;7.7;5.98;9.02;6.64;2.28;4.41;7.4;4.59;5.38;2.42;2.94;2.44;-3.39;14.78;3.97;NaN;NaN;NaN;7.68;10.05;7.12;2.07;NaN;1.45
194707;5.7;8.04;6.46;4.85;7.56;4.6;3.48;8.69;3.69;5.15;13.34;4.74;4.15;2.28;3.56;3.58;2.47;3.18;7.29;1.63;4.25;7.03;4.51;5.02;10.88;7.47;0.83;-1.1;2.54;NaN;NaN;NaN;5.45;4.53;2.44;5.83;NaN;0.71
194708;-4.11;-2.43;-3.78;0.46;-3.36;-1.29;-2.49;-0.03;-1.52;-2.47;1.3;0.97;-0.22;-0.86;-2.29;-4.48;2.37;-3.4;-0.61;-1.96;-2.73;-3.69;-0.43;-6.58;2.54;-2.35;0.43;-4.49;0.24;NaN;NaN;NaN;-1.37;-3.67;-1.29;-11.17;NaN;0.71
194709;4.42;1.1;1.75;-1.31;-2.07;0.41;-0.69;2.01;0.55;-3.13;-2.12;5.02;-2.26;-0.79;-3.15;3.65;-3.8;1.31;0.54;-1.51;1.81;1.22;0.4;1.07;1.03;-1.32;0.93;-5.89;-1.31;NaN;NaN;NaN;-0.11;-2.97;0.77;-0.73;NaN;0.7
194710;4.42;-0.29;10.71;4.46;4.22;1.51;-1.56;3.47;1.93;4.08;5.18;2.72;4.03;1.46;5.05;2.93;3.64;3.55;5.62;3.98;4.51;1.81;2.35;0.5;3.06;0.54;0.22;-0.88;0.15;NaN;NaN;NaN;1.61;3.12;3.04;-0.44;NaN;2.1
194711;-1.84;2.24;-0.73;2.51;-8.8;-2.55;0.86;-0.72;-1.86;-0.51;-2.07;-1.77;-5.73;-1.26;-0.42;-1.93;0.03;-2.87;-0.13;-3.86;-0.41;-1.79;-2.5;1.32;-1.71;-2.87;-2.47;-10.55;-7.6;NaN;NaN;NaN;-2.26;-2.42;-1.65;-2.29;NaN;-2.12
194712;-1.12;-3.74;17.71;-1.42;9.34;0.04;1.08;4.91;5.12;5.9;-3.69;3.22;-1.07;2.12;9;2.12;2.68;2.34;3.73;2.73;3.27;3.15;2.27;-1.15;-0.54;8.29;0.35;8.69;1.19;NaN;NaN;NaN;0.14;0.4;1.07;-5.23;NaN;-3.23
194801;-6.17;2.44;-4.84;-1.94;7.57;-2.62;-1.61;-2.93;-4.53;-6.44;-11.01;-7.38;-3.43;-4.83;-7.68;-4.27;0.64;-6.17;-4.1;-3.72;-4.49;-4.02;-3.91;-7.8;-6.89;-0.37;0.1;0.47;-0.21;NaN;NaN;NaN;-2.6;-3.34;-1.26;-5.52;NaN;-4.44
194802;-2.99;-2.75;-7.44;-2.29;-4.67;-7.33;-2.46;-7.27;-7.8;-7.86;-3.43;-6.88;-4.64;-5.14;-2.68;-4.13;-7.72;-5.26;-5.02;-4.33;-4.22;-4.96;-5.65;-5.27;1.07;-3.76;-1.09;0.99;-3.47;NaN;NaN;NaN;-6.58;-3.62;-5.28;-6.25;NaN;0.39
194803;12.86;8.25;18.81;9.34;1.93;6.31;-1.71;9.02;12.1;11.13;10.49;9.52;5.86;7.27;9.48;7.27;2.69;6.93;12.83;8.1;8.76;11.5;8.99;12.92;8.53;8.68;1.87;9.13;6.61;NaN;NaN;NaN;7.57;6.66;8.24;23.71;NaN;9.65
194804;1.6;4.56;10.51;5.17;6.91;1.1;-0.89;5.42;5.13;7.55;2.3;6.67;6.05;2.68;11.39;-0.57;0.64;-2.26;2.33;3.59;3.51;-1.53;1.44;-0.96;1.79;3.58;2.6;6.67;1.5;NaN;NaN;NaN;9.89;4.82;4.3;-3.19;NaN;-6.34
194805;0.27;4.87;4.73;7.09;11.12;5.2;2.87;12.02;7.22;8.87;7.65;11.91;8.32;7.28;6.05;9.05;2.38;8.82;8.08;8.72;8.02;17.05;12.23;5.05;8.66;6.2;2.44;5.68;5.74;NaN;NaN;NaN;2.99;8.92;9.96;6.88;NaN;2.56
194806;-2.77;-1.64;-0.97;2.8;13.39;-1.65;-1.59;-3.73;-5.55;-1.52;0.66;-3.53;0.37;-0.1;3.76;1.97;0.36;-4.82;0.19;-3.13;-1.59;-0.65;-0.52;-2.93;-1.77;0.41;0.47;-1.52;2.59;NaN;NaN;NaN;1.26;-1.46;-0.4;-9.83;NaN;-1.5
194807;-0.7;-4.38;-9;-0.67;-9.05;-3.52;4.37;-2.52;-3.88;-10.32;-9.18;-4.65;-4.27;-5.09;-7.17;-6.95;0.67;-5.62;-3.9;-5.76;-6.85;-7.35;-3.86;-5.05;-2.67;-4.56;-1.52;-11.27;-4.36;NaN;NaN;NaN;-5.05;-7.89;-5.68;-7.13;NaN;-2.55
194808;1.86;1.08;-4.72;-2.75;4.16;-0.42;1.9;-1.41;-2.08;-2.29;-0.14;0.7;0.97;-0.57;-1.92;2;-1.68;2.46;1.64;-0.26;0.45;1.3;0.94;4.91;2.8;2.14;0.09;-2.57;0.1;NaN;NaN;NaN;-4.41;2.93;-0.82;5.3;NaN;8.45
194809;-3.97;-4.8;-5.31;0.15;-5.75;-4.05;-3.15;-5.43;-4.89;-2.67;-2.55;-5.35;-6.73;-2.25;-4.4;0.5;1;-4.38;-2.16;-2.33;-4.8;-2.38;-3.53;-2.19;-4.29;-3.95;-0.18;-4.2;-0.91;NaN;NaN;NaN;-2.77;-0.8;-0.88;-6.62;NaN;-4.19
194810;7.16;3.99;10.39;7.12;14.32;3.62;3.45;2.93;3.82;4.86;3.97;6.09;0.99;6.43;9.18;4.3;0.36;7.63;8.4;6.05;6.01;7.82;6.97;5.24;5.12;4.95;1.11;0.6;4.43;NaN;NaN;NaN;4.68;4.11;6.07;2.21;NaN;3.98
194811;-5.57;-5.43;-17.84;-8.16;-18.69;-6.45;-2.89;-10;-9.13;-14.76;-10.21;-11.18;-11.21;-7.82;-12.07;-13.06;-4.92;-7.44;-12.59;-7.8;-9.96;-11.72;-12.34;-3.03;-9.1;-12.74;-1.97;-10.3;-9.07;NaN;NaN;NaN;-5.81;-5.72;-8.65;-3.82;NaN;-6.76
194812;0.49;-0.17;9.12;-1.22;2.83;1.17;0.79;-1.61;-4.41;1.67;-3.96;4.92;-2.22;6.54;4.68;5.65;3.34;2.54;2;2.05;2.67;6.58;3.51;5.96;0.09;1.99;0.96;13.88;2.66;NaN;NaN;NaN;0.8;1.58;6.14;5.44;NaN;-3.11
194901;1.74;-0.3;-1;1.33;0.1;3.7;4.81;2.46;2.74;-2.09;1.76;-1.83;4.27;0.43;-3.93;4.08;5.19;1.65;0.8;1.93;-0.23;-2.99;2.37;-0.23;1.61;0.28;-1.23;-4.44;4.76;NaN;NaN;NaN;3.08;1.05;-0.86;1.65;NaN;6.94
194902;-0.52;-1.42;-7.04;0.01;-4.09;-2.53;0.36;-1.89;-6.85;-5.16;-7.61;-1.71;-7.36;-2.64;-4.1;-2.63;-3.16;-2.12;-5.86;-1.39;-3.65;-5.89;-3.3;0.29;-3.43;-5.69;-0.17;-12.05;0.67;NaN;NaN;NaN;-3.87;-2.16;-0.72;1.52;NaN;-2.47
194903;2.63;2.8;8.94;7.59;10.13;4.81;0.94;-2.28;4.32;3.63;12.04;3.4;9.38;3.77;5.95;5.86;3.64;3.96;1.38;3.77;5.42;5.61;4.06;6.92;3.98;4.21;1.37;0.24;3.78;NaN;NaN;NaN;2.65;4.49;7.37;3.66;NaN;6.99
194904;-5.37;-0.59;-0.97;-0.92;1.79;-1.5;0.22;-3.84;-3.93;-9.39;-6.87;-4.79;-0.33;-1.89;1.57;-4.02;-1.51;-1.96;-4.95;-5.11;-3.04;-4.13;-4.21;-4.43;-7.41;-2.83;-1.57;-8.99;1.23;NaN;NaN;NaN;-1.67;-1.65;-0.32;0.4;NaN;0.03
194905;-6.17;-2.04;-5.55;0.51;-6.4;-0.67;2.9;-1.31;-2.19;-1.79;-1.99;-4.63;-2.21;-0.93;-5.71;-2.62;-0.49;-2.2;-6.52;-3.97;-2.01;-5.66;-3.64;-8.72;-1.39;-3.35;-2.21;2.3;-0.58;NaN;NaN;NaN;-5.37;0.5;-1.95;-2.37;NaN;-1.29
194906;6.28;-0.36;-2.12;-4.47;4.97;0.1;-0.06;4.87;5.83;0.7;2.42;-0.08;0.15;0.87;-1.16;-4.23;2.03;1.67;-1.27;-0.2;1.21;0.01;1.18;1.9;-3.03;-2.1;1.13;0.09;-0.93;NaN;NaN;NaN;2.11;2.89;-0.65;1.53;NaN;-2.51
194907;3.41;1.58;8.1;8.43;8.11;5.8;3.1;5.9;7.78;4.67;8.09;7.73;3.65;5.05;6.14;5.91;1.61;7.51;7.86;4.91;6.31;7.16;8.34;5.13;9.73;3.99;2.34;6.88;4.74;NaN;NaN;NaN;4.37;5.18;6.34;1.34;NaN;5.76
194908;3.01;2.83;8.54;2.02;1.18;4.68;3.51;2.15;2.63;8.91;3.35;6.7;5.62;2.67;5.38;-1.58;2.83;1.07;-0.28;3.92;1.73;1.23;1.86;3.19;1.67;0.75;1.01;-1.15;3.68;NaN;NaN;NaN;3.31;1.4;2.61;0.16;NaN;-1.22
194909;0.24;1.91;5.04;2.28;10.85;3.03;2.68;2.74;3.86;1.15;4.63;5.25;2.54;4.22;2.92;2.97;4.58;3.13;3.56;2.57;3.55;3.84;2.57;3.45;5.79;2.78;0.87;23.46;4.05;NaN;NaN;NaN;4.49;2.19;6.29;1.84;NaN;2.93
194910;4.6;1.87;3.44;4.76;1.88;2.01;-1.39;1.43;6.06;5.52;5.96;5.87;2.24;4.55;3.81;3.5;3.04;2.47;5.09;4.11;4.44;2.82;6.83;2.63;2.73;0.92;1.79;6.39;1.31;NaN;NaN;NaN;1;0.63;4.23;3.64;NaN;5.06
194911;2.6;-1.52;-2.96;4.66;3.15;2.17;2.19;0.7;-1.54;-2.47;2.94;3.17;-2.57;4.82;-2.88;2.18;-0.15;4.64;2.67;3.37;-0.06;4.39;3.74;6.83;4.08;0.84;1.65;2.48;3.28;NaN;NaN;NaN;1.13;2.16;3.04;0.49;NaN;3.05
194912;5.43;1.15;7.87;0.42;16.07;5.68;2.45;7.04;6.4;12.03;7.25;8.72;7.06;6.14;0.81;9.96;4.02;8.48;6.31;4.86;8.38;9.16;8.4;5.18;4.78;8.31;1.26;17.4;3.25;NaN;NaN;NaN;4.32;4.78;6.16;9.53;NaN;1.92
195001;3.6;4.17;-0.67;3.9;5.93;1.72;-0.85;3.22;-0.31;-5.45;4.21;1.77;2.58;0.87;-0.72;5.25;0.32;-1.33;3.69;5.37;2.51;5.91;2.02;1.75;3.1;4.68;1.76;5.59;3.75;NaN;NaN;NaN;0.9;0.41;1.71;-0.6;NaN;5.48
195002;3.03;-2.68;-1.92;1.93;1.04;1.14;1.43;-4.55;-1.24;0.56;0.48;1.26;-1.95;1.31;-0.41;7.76;-7.43;1.93;3.38;-1;0.47;4.7;3.77;3.37;3.14;1.7;0.74;-2.08;2.4;NaN;NaN;NaN;1.62;2.38;3.45;-7.3;NaN;11.22
195003;0.64;-1.72;6.6;-1.54;-1.45;0.05;-0.66;-4.76;-3.07;1.58;2.02;1.7;-3.15;2.22;4.82;-0.78;1.31;1.81;-1.51;0.55;0.23;4.32;0.87;-2.88;-1.9;-0.79;4.11;22.94;0.56;NaN;NaN;NaN;-0.5;-0.17;0;-1.03;NaN;12.51
195004;0.43;2.48;3.77;3.22;4.16;-0.03;-2.83;7.5;6.63;11.04;1.97;10.04;2.12;9.07;3.31;3.43;-1.78;3.35;7.58;3.9;1.33;6.9;10.97;3.72;-0.23;1.09;2.33;3.77;0.95;NaN;NaN;NaN;-0.41;-0.35;-0.55;4.27;NaN;-1
195005;6.88;6.25;13.25;-0.69;0.93;1.45;0.49;3.27;12.84;6.64;6.36;8.31;0.35;6.81;8.56;8.33;2.05;4.63;6.14;3.41;3.32;0.41;5.39;0.6;5.3;0.3;2.12;-3.04;1.83;NaN;NaN;NaN;5.27;2.99;4.73;-3.94;NaN;-0.59
195006;-4.44;-8.77;-7;-2.46;-13.13;-6.32;-4.48;-4.89;-10.33;-10.59;-13.84;-9.53;-6.32;-6.42;-4.32;-8.41;-1.41;-7.89;-4.14;-11.37;-7.1;-8.01;-3.79;-6.94;-8.28;-6.35;-3.92;-16.86;-7.66;NaN;NaN;NaN;-7.34;-4.25;-7.63;-6.09;NaN;-7.72
195007;-6.85;7.54;12.47;5.41;-3.65;-0.66;-1.89;16.85;10.7;-0.05;-5.66;2.71;-4.24;-4;8.41;12.31;2.46;-9.86;12.15;-3.67;1.11;-2.17;0.73;-2.19;-7.2;16.16;-1.22;-6;-5.23;NaN;NaN;NaN;3.82;-1.24;-5.99;5.36;-6.73;-8.48
195008;18.32;8.2;0.61;6.37;7.19;3.41;0.35;2.78;2.39;4.34;4.1;12.75;8.57;7.66;4.52;4.73;4.43;7.26;4.74;4.51;5.83;4.31;7.27;5.74;6.74;0.01;2.11;23.67;3.39;NaN;NaN;NaN;11.81;3.97;4.39;3.14;5.15;1.93
195009;2.47;8.45;2.5;7.16;6.4;4.95;4.77;4.52;11.37;12.2;10.1;6.27;14.19;4.04;3.6;5.92;1.84;8.63;3.22;7.85;6.35;5.22;7.12;7.07;7.75;4.28;-0.52;1.97;4.51;NaN;NaN;NaN;5.24;8.68;8.51;10.69;-2;5.3
195010;-0.33;-4.09;-0.83;1.78;-6.31;-0.55;0.15;-0.47;-3.05;-4.98;2.86;0.41;-0.63;-0.81;0.41;-4.79;2.09;-1.94;4;-0.53;-0.52;-1.92;1.11;-3.15;0.71;-0.76;0.29;-3.03;-0.74;NaN;NaN;NaN;-3.61;1.11;-1.07;-5.87;6.12;-2.67
195011;-5.02;4.64;11.7;11.15;2.12;0.62;-1.73;2.26;7.7;10.14;-2.02;9.58;-2.01;6.71;4.93;8.81;-0.15;5.37;5.25;-0.36;2.69;0.48;-1.34;11.35;-1.36;4.18;-0.06;-7.34;-1.18;NaN;NaN;NaN;3.6;1;2.75;-0.92;-3.85;-0.87
195012;-1.65;13.13;4.29;3.45;6.73;2.65;-1.38;12.45;11.07;11.49;-2.02;7.67;2.29;5.81;8.85;8.64;2.32;1.82;7.63;2.15;7.78;4.61;3.29;2.75;1.75;15.88;2.06;-5.4;3.59;NaN;NaN;NaN;4.19;2.69;4.47;1.25;0;2.14
195101;14.16;4.61;7.23;7.68;10.18;4.04;3.72;3.73;0.67;6.53;12.29;5.02;6.96;4.4;6.29;7.93;3.65;6.13;8.48;11.07;6.63;10.43;8.03;0.34;11.21;8.28;1.83;4.08;5.04;NaN;NaN;NaN;5.22;3.54;2.2;4.35;12.24;3.01
195102;2.6;3.04;0.22;-4.96;10.03;0.8;-0.77;2.64;3.33;0.14;2.73;0.89;0.11;2.51;1.02;4.11;1.67;4.24;-2.31;2.8;0.97;1.4;2.66;0.34;1.33;-2.28;4.11;4.3;3.11;NaN;NaN;NaN;-1.53;3.39;2.25;4.74;0;0.56
195103;0.64;-5.3;-2.67;-3.06;-7.47;-2.09;-1.58;-9.28;-6.42;3.21;-0.17;-3.09;-4.33;-1.48;-2.29;-2.38;-3.54;0.69;-5.14;1.6;-3.7;-0.46;-0.3;-2.42;1.12;-3.62;-1.12;-0.2;-1.39;NaN;NaN;NaN;0.51;-2.25;0.49;-5.35;1.85;-7.63
195104;1.12;1.06;14.76;10.72;2.76;1.07;-0.59;2.25;1.63;3.31;2.52;9.87;2.76;8.06;10.82;12.1;0.64;4.24;6.57;3.28;4.17;2.68;3.81;4.54;4.63;3.6;0.7;7.56;0.22;NaN;NaN;NaN;0.13;0.41;3.81;0.7;1.82;-2.06
195105;0.16;-1.44;-4.6;-4.71;-0.25;-1.16;-2.09;-0.6;-3.3;-2.95;-1.28;-2.78;-5.19;-0.27;-2.95;0.5;-1.3;-5.07;-3.74;-2.85;-1.83;-3.22;-5.15;-3.12;-0.02;-3.92;-0.29;-5.44;-0.05;NaN;NaN;NaN;7.55;-1.82;-1.55;-4.44;-1.79;1.78
195106;-3.94;-3.96;0.76;-3.5;-7.47;-3.21;-3.68;-5.29;-3.36;-3.85;-7.04;-1.98;-3.57;-1.19;1.13;-3.39;-1.89;-0.52;-8.19;-3.77;-4.11;-1.72;-7.29;-0.43;-4.19;-7.87;0.07;-11.43;-0.41;NaN;NaN;NaN;-7.28;-2.43;-0.15;-0.22;2.78;-0.5
195107;2.47;5.1;20;8.99;3.66;3.58;3.07;2.35;2.73;4;7.55;6.94;1.92;9;10.93;14.7;-0.34;7.76;9.71;6.37;7.19;4.92;4.15;6.38;4.37;8.46;2.72;8.23;5.3;NaN;NaN;NaN;11.36;2.45;5.91;7.04;0.9;0.07
195108;6.71;10.51;0.2;7.46;1.2;2.98;3.45;4.22;4.76;1.13;6.45;3.27;3.96;1.74;6.07;6.62;1.61;5.28;9.81;5.33;4.71;7.23;6.64;3.34;1.35;1.48;2.67;0.97;2.13;NaN;NaN;NaN;3.4;2.65;4.12;6.16;3.57;9.58
195109;-6.23;1.37;5.06;13.91;9.67;0.7;0.26;-2.25;-6.21;-2.43;1.64;-0.84;-0.72;-1.27;-1.22;1.22;1.05;0.64;1.3;1.22;1.49;3.61;2.89;5.22;1.15;3.6;-0.02;-1.53;1.33;NaN;NaN;NaN;16.9;2.38;1.26;8.64;-8.77;-0.01
195110;-7.53;0.43;6.63;-12.18;-1.06;-2.99;-2.36;-3.32;-1.08;-2.51;-3.33;-3.26;-0.19;-7.01;0.84;-3.81;-0.39;-2.32;-1.49;-2.09;-2.35;-6.36;-1.74;-8.39;-6.25;-4.08;-1.02;-5.33;0.71;NaN;NaN;NaN;-9.38;-2.67;-2.01;-2.95;-3.85;-5.21
195111;-0.39;3.38;-3.8;0.81;-0.4;-0.29;0.34;1.09;-1.5;-4.51;-0.29;1.28;2.05;-0.07;-0.65;-0.43;-0.16;-0.58;1.21;1.46;0.85;2.26;1.21;4.82;1.94;2.19;0.32;13.86;1.66;NaN;NaN;NaN;0.98;1.49;3.29;-0.1;2.8;1.32
195112;5.55;-1.84;1.87;-0.98;3.71;2;0.82;1.37;1.9;3.36;6.07;3.24;-2.43;7.65;5.01;11.12;0.72;4.12;0.46;2.03;4.71;4.59;2.29;3.48;2.57;1.68;0.81;4.72;3.27;NaN;NaN;NaN;-0.65;-0.21;6.17;-1.85;1;0.41
